años;fnlwgt(identificador);educacion;education-num;estado-civil;parentezco;raza;sexo;plusvalia;perdidad de capital;horas por semana;salario
26;108658;2;9;4;2;1;1;0;0;40;50000
36;197202;2;9;2;1;2;1;0;0;40;50000
41;101739;7;12;2;3;1;2;0;0;50;40000
67;231559;11;15;2;1;1;1;20051;0;48;40000
39;207853;16;8;2;1;1;1;0;0;50;50000
57;190942;14;2;6;2;2;2;0;0;30;50000
29;102345;8;11;5;2;1;1;0;0;40;50000
31;41493;1;13;4;2;1;2;0;0;45;50000
34;190027;2;9;4;5;2;2;0;0;40;50000
44;210525;6;10;2;1;1;1;0;0;40;50000
29;133937;10;16;4;4;1;1;0;0;40;50000
30;237903;6;10;4;5;1;2;0;0;40;50000
27;163862;2;9;4;2;1;1;0;0;40;50000
27;201872;6;10;2;1;1;1;0;0;50;50000
32;84179;2;9;4;2;1;2;0;0;45;50000
58;51662;13;6;2;3;1;2;0;0;8;50000
35;233327;6;10;2;1;1;1;0;0;40;50000
21;259510;2;9;4;4;1;1;0;0;36;50000
28;184831;6;10;4;5;1;1;0;0;40;50000
46;245724;6;10;1;2;1;1;0;0;50;50000
36;27053;2;9;5;5;1;2;0;0;40;50000
72;205343;3;7;6;5;1;2;0;0;40;50000
35;229328;2;9;2;3;2;2;0;0;40;50000
33;319560;8;11;1;5;2;2;0;0;40;40000
69;136218;3;7;4;2;1;2;0;0;40;50000
35;54576;2;9;2;1;1;1;0;0;40;50000
31;323069;2;9;5;5;1;2;0;0;20;50000
34;148291;2;9;2;3;1;2;0;0;32;50000
30;152453;3;7;2;1;1;1;0;0;40;50000
28;114053;1;13;4;2;1;1;0;0;55;50000
54;212960;1;13;2;1;1;1;0;0;35;40000
47;264052;6;10;2;1;1;1;0;0;50;40000
24;82804;2;9;4;5;2;2;0;0;40;50000
52;334273;1;13;2;1;1;1;0;0;60;40000
20;27337;2;9;4;4;4;1;0;0;48;50000
43;188436;4;14;2;1;1;1;5013;0;45;50000
45;433665;9;4;5;5;1;2;0;0;40;50000
29;110663;2;9;5;2;1;1;0;0;35;50000
47;87490;4;14;1;5;1;1;0;0;42;50000
24;354351;2;9;4;4;1;1;0;0;40;50000
51;95469;2;9;2;1;1;1;0;0;40;50000
17;242718;3;7;4;4;1;1;0;0;12;50000
37;22463;8;11;2;1;1;1;0;1977;40;40000
27;158156;10;16;4;2;1;2;0;0;70;50000
29;350162;1;13;2;3;1;1;0;0;40;40000
18;165532;16;8;4;4;1;1;0;0;25;50000
36;28738;7;12;1;5;1;2;0;0;35;50000
58;283635;1;13;4;2;1;2;0;0;40;50000
26;86646;6;10;2;1;1;1;0;0;45;50000
65;195733;6;10;2;1;1;1;0;0;30;40000
57;69884;2;9;2;1;1;1;0;0;40;40000
59;199713;2;9;2;1;1;1;0;0;40;50000
27;181659;2;9;2;1;1;1;0;0;40;50000
31;340939;1;13;4;2;1;1;0;0;40;50000
21;197747;6;10;4;4;1;2;0;0;24;50000
29;34292;6;10;4;2;1;1;0;0;60;50000
18;156764;3;7;4;4;1;1;0;0;40;50000
52;25826;13;6;2;1;1;1;0;1887;47;40000
57;103948;1;13;1;2;1;1;0;0;80;50000
42;137390;2;9;2;1;1;1;0;0;40;50000
55;105138;2;9;2;3;3;2;0;0;40;50000
60;39352;9;4;4;2;1;1;0;0;48;40000
31;168387;1;13;2;1;1;1;7688;0;40;40000
23;117789;1;13;4;4;1;2;0;0;40;50000
27;267147;2;9;4;4;1;1;0;0;40;50000
23;99399;6;10;4;5;4;2;0;0;25;50000
42;214242;11;15;2;1;1;1;0;1902;50;40000
25;200408;6;10;4;2;1;1;2174;0;40;50000
49;136455;1;13;4;2;1;2;0;0;45;50000
32;239824;1;13;4;2;1;1;0;0;40;50000
19;217039;6;10;4;4;1;1;0;0;28;50000
60;51290;9;4;1;2;1;2;0;0;40;50000
42;175674;5;5;2;1;1;1;0;0;40;50000
35;194404;7;12;4;2;1;1;0;0;40;50000
48;45612;2;9;4;5;2;2;0;0;37;50000
51;410114;4;14;2;1;1;1;0;0;40;40000
29;182521;2;9;4;2;4;1;0;0;40;50000
36;339772;2;9;5;2;2;1;0;0;40;50000
17;169658;13;6;4;4;1;2;0;0;21;50000
52;200853;4;14;1;2;1;2;6849;0;60;50000
24;247564;2;9;4;2;1;1;0;0;40;50000
24;249909;2;9;2;1;1;1;0;0;50;50000
26;208122;1;13;4;4;1;1;1055;0;40;50000
27;109881;1;13;4;4;1;2;0;0;20;50000
39;207824;2;9;4;4;1;1;0;0;60;50000
30;369027;2;9;2;1;2;1;0;0;45;50000
50;114117;2;9;2;1;1;1;0;0;32;50000
52;51048;1;13;2;1;1;1;0;0;55;50000
46;102388;11;15;2;1;1;1;15024;0;45;40000
23;190483;1;13;4;4;1;2;0;0;20;50000
45;462440;3;7;6;2;2;2;0;0;20;50000
65;109351;5;5;6;5;2;2;0;0;24;50000
29;34383;8;11;2;1;1;1;0;0;55;50000
47;241832;5;5;3;5;1;1;0;0;40;50000
30;124187;2;9;4;4;2;1;0;0;60;50000
34;153614;2;9;2;1;1;1;0;0;45;40000
38;267556;2;9;2;1;1;1;0;0;64;50000
33;205469;6;10;2;1;1;1;0;0;40;40000
49;268090;1;13;2;1;1;1;0;0;26;40000
47;165039;6;10;4;5;2;2;0;0;40;50000
49;120451;13;6;5;5;2;2;0;0;40;50000
43;154374;6;10;2;1;1;1;15024;0;60;40000
30;103649;1;13;2;3;2;2;0;0;40;40000
58;35723;2;9;2;1;1;1;0;0;60;50000
19;262601;2;9;4;4;1;2;0;0;14;50000
21;226181;1;13;4;2;1;1;0;0;40;50000
33;175697;1;13;2;1;1;1;15024;0;60;40000
47;248145;12;3;2;1;1;1;0;0;50;50000
52;289436;10;16;2;1;1;1;0;0;60;40000
26;75654;2;9;1;2;1;1;0;0;55;50000
60;199378;2;9;2;1;1;1;0;0;40;50000
21;160968;6;10;4;4;1;1;0;0;40;50000
36;188563;6;10;2;1;1;1;5178;0;50;40000
31;55849;6;10;2;1;1;1;0;0;45;50000
50;195322;10;16;5;2;1;1;0;0;40;40000
31;402089;2;9;1;5;1;2;0;0;40;50000
71;78277;2;9;2;1;1;1;0;0;15;50000
58;158611;2;9;2;1;1;1;0;0;50;50000
30;169496;1;13;2;1;1;1;0;0;40;40000
20;130959;6;10;4;4;1;1;0;0;20;50000
24;556660;2;9;4;6;1;1;4101;0;50;50000
35;292472;10;16;2;1;3;1;0;0;40;40000
38;143774;6;10;5;2;1;2;0;0;45;50000
27;288341;2;9;4;4;1;2;0;0;32;50000
29;71592;6;10;4;5;3;2;0;0;40;50000
70;167358;5;5;6;5;1;2;1111;0;15;50000
34;106742;2;9;2;1;1;1;0;0;45;50000
44;219288;9;4;2;1;1;1;0;0;35;50000
43;174524;2;9;2;1;1;1;0;0;40;40000
44;335183;16;8;2;1;2;1;0;0;40;40000
35;261293;4;14;4;2;1;1;0;0;60;50000
27;111900;6;10;4;2;1;1;0;0;40;50000
43;194360;4;14;4;2;1;1;0;0;38;50000
20;81145;6;10;4;2;1;2;0;0;25;50000
42;341204;7;12;1;5;1;2;8614;0;40;40000
27;249362;6;10;2;1;1;1;3411;0;40;50000
42;247019;2;9;2;1;2;1;0;0;40;40000
20;114746;3;7;3;4;3;2;0;1762;40;50000
24;172146;5;5;4;2;1;1;0;1721;40;50000
48;110457;6;10;1;2;1;1;0;0;40;50000
17;80077;3;7;4;4;1;2;0;0;20;50000
17;368700;3;7;4;4;1;1;0;0;10;50000
33;182556;1;13;2;1;1;1;0;0;40;40000
50;219420;2;9;2;1;1;1;0;0;50;40000
22;240817;2;9;4;4;1;2;2597;0;40;50000
17;102726;16;8;4;4;1;1;0;0;16;50000
32;226267;6;10;2;1;1;1;0;0;40;50000
31;125457;2;9;4;2;1;1;0;0;45;50000
58;204021;2;9;6;2;1;1;0;0;50;50000
29;92262;2;9;4;4;1;1;0;0;48;50000
37;161141;8;11;2;1;1;1;0;0;40;40000
34;190290;2;9;2;1;1;1;0;0;40;40000
23;430828;6;10;5;5;2;1;0;0;40;50000
18;59342;3;7;4;4;1;2;0;0;5;50000
34;136721;2;9;1;2;1;2;0;0;40;50000
66;149422;9;4;4;2;1;1;0;0;4;50000
45;86644;1;13;2;3;1;2;0;0;55;50000
41;195124;4;14;4;2;1;1;0;0;35;50000
26;167350;2;9;4;6;1;1;0;0;30;50000
54;113000;6;10;2;1;1;1;0;0;40;50000
24;140027;6;10;4;4;2;2;0;0;45;50000
42;262425;6;10;2;1;1;1;0;0;50;50000
20;316702;6;10;4;4;1;1;0;0;20;50000
23;335453;1;13;4;2;1;2;0;0;20;50000
25;202480;7;12;4;6;1;1;0;0;45;50000
35;203628;4;14;4;2;1;1;0;0;60;40000
31;118710;4;14;2;1;1;1;0;1902;40;40000
30;189620;1;13;4;4;1;2;0;0;40;50000
19;475028;2;9;4;4;1;2;0;0;20;50000
36;110866;1;13;4;2;1;1;0;0;50;50000
31;243605;1;13;6;5;1;2;0;1380;40;50000
21;163870;6;10;4;4;1;1;0;0;30;50000
31;80145;6;10;2;1;1;1;0;0;40;50000
46;295566;10;16;1;5;1;2;25236;0;65;40000
44;63042;1;13;1;4;1;2;0;0;50;40000
40;229148;16;8;2;1;2;1;0;0;40;50000
45;242552;6;10;4;2;2;1;0;0;40;50000
60;177665;2;9;2;1;1;1;0;0;35;50000
18;208103;3;7;4;6;1;1;0;0;25;50000
28;296450;1;13;2;1;1;1;0;0;40;50000
36;70282;6;10;1;5;2;2;0;0;40;50000
36;271767;1;13;5;2;1;1;0;0;40;50000
40;144995;8;11;2;1;1;1;4386;0;40;50000
36;382635;1;13;1;5;1;2;0;0;35;50000
31;295697;2;9;5;5;2;2;0;0;40;50000
33;194141;2;9;2;1;1;1;0;0;40;50000
19;378418;2;9;4;4;1;2;0;0;40;50000
22;214399;6;10;4;4;1;2;0;0;15;50000
34;217460;1;13;2;1;1;1;0;0;45;40000
33;182556;2;9;4;2;1;1;0;0;40;50000
41;125831;2;9;2;1;1;1;0;2051;60;50000
29;271328;1;13;4;2;1;1;4650;0;40;50000
50;50459;2;9;2;1;1;1;0;0;42;40000
42;162140;1;13;2;1;1;1;7298;0;45;40000
43;177937;1;13;4;2;1;1;0;0;40;40000
44;111502;2;9;2;3;1;2;0;0;40;50000
20;299047;6;10;4;2;1;2;0;0;20;50000
31;223212;2;9;2;1;1;1;0;0;40;50000
65;118474;3;7;2;1;1;1;9386;0;59;40000
23;352139;6;10;4;2;1;2;0;0;24;50000
55;173093;6;10;1;2;3;2;0;0;40;50000
26;181655;8;11;2;1;1;1;0;2377;45;50000
25;332702;8;11;4;4;1;2;0;0;15;50000
45;51164;6;10;2;3;2;2;0;0;40;50000
35;234901;6;10;2;1;1;1;2407;0;40;50000
36;131414;6;10;4;2;2;2;0;0;36;50000
43;260960;1;13;2;1;1;1;0;0;50;50000
56;156052;2;9;6;5;2;2;594;0;20;50000
42;279914;1;13;2;1;1;1;0;0;40;40000
19;192453;6;10;4;6;1;2;0;0;25;50000
55;200939;2;9;2;1;1;1;0;0;72;50000
42;151408;4;14;4;2;1;2;14084;0;50;40000
26;112847;8;11;4;4;1;1;0;0;40;50000
17;316929;16;8;4;4;1;1;0;0;20;50000
42;126319;1;13;2;3;1;2;0;0;40;40000
55;197422;2;9;2;1;1;1;7688;0;40;40000
32;267736;6;10;4;4;2;2;0;0;40;50000
29;267034;3;7;4;4;2;1;0;0;40;50000
46;193047;1;13;2;1;1;1;0;0;37;50000
29;356089;1;13;2;1;1;1;7688;0;40;40000
22;223515;1;13;4;5;1;1;0;0;20;50000
58;87510;13;6;2;1;1;1;0;0;40;50000
23;145111;2;9;4;5;1;1;0;0;50;50000
39;48093;2;9;4;2;1;1;0;0;40;50000
27;31757;8;11;4;4;1;1;0;0;38;50000
54;285854;2;9;2;1;1;1;0;0;40;40000
33;120064;1;13;4;2;1;2;0;0;45;50000
46;167381;2;9;2;3;1;2;0;0;40;40000
37;103408;2;9;4;2;2;1;0;0;40;50000
36;101460;2;9;4;2;1;2;0;0;18;50000
59;420537;2;9;2;3;1;2;0;0;38;40000
34;119411;2;9;1;5;1;1;0;0;40;50000
53;128272;10;16;2;1;1;1;0;0;70;40000
51;386773;1;13;4;2;1;1;0;0;55;40000
32;283268;13;6;5;5;1;2;0;0;42;50000
31;301526;6;10;3;6;1;1;0;0;40;50000
22;151790;6;10;2;3;1;2;0;0;30;50000
47;106252;1;13;1;2;1;2;0;0;50;50000
32;188557;2;9;4;2;1;1;0;0;40;50000
26;171114;6;10;4;2;1;2;0;0;38;50000
37;327323;12;3;5;2;1;1;0;0;32;50000
31;244147;2;9;1;5;1;1;0;0;55;50000
37;280282;8;11;2;3;1;2;0;0;24;40000
55;116442;2;9;4;2;1;1;0;0;38;50000
23;282579;8;11;1;2;1;1;0;0;56;50000
36;51838;6;10;1;5;1;2;0;0;40;50000
34;73585;4;14;2;1;1;1;0;0;40;50000
43;226902;1;13;2;1;1;1;0;0;50;40000
54;279129;6;10;4;2;1;1;0;0;40;50000
43;146908;6;10;2;1;1;1;0;0;40;50000
28;196690;8;11;4;2;1;2;0;1669;42;50000
40;130760;8;11;2;1;1;1;0;0;50;40000
41;49572;6;10;2;1;1;1;0;0;60;50000
40;237601;1;13;4;2;5;2;0;0;55;40000
42;169628;6;10;1;2;2;2;0;0;38;50000
61;36671;2;9;2;1;1;1;0;2352;50;50000
18;231193;16;8;4;4;1;1;0;0;30;50000
59;192130;2;9;2;1;1;1;0;0;16;50000
21;149704;2;9;4;2;1;2;1055;0;40;50000
48;102102;8;11;2;1;1;1;0;0;50;40000
41;32185;1;13;2;1;1;1;0;0;40;50000
18;196061;6;10;4;4;1;1;0;0;33;50000
23;211046;2;9;4;2;1;2;2463;0;40;50000
60;31577;2;9;2;1;1;1;0;0;60;40000
22;162343;6;10;4;6;2;1;0;0;20;50000
61;128831;2;9;2;1;1;1;0;0;40;50000
25;316688;2;9;4;2;2;1;0;0;40;50000
46;90758;4;14;4;2;1;1;0;0;35;40000
43;274363;1;13;2;1;1;1;0;1902;40;40000
43;154538;7;12;1;2;1;1;0;0;40;50000
24;106085;2;9;4;4;2;1;0;1721;30;50000
68;315859;3;7;4;5;1;1;0;0;20;50000
31;51471;2;9;1;5;1;2;0;0;38;50000
17;193830;3;7;4;4;1;2;0;0;20;50000
32;231043;2;9;2;1;1;1;5178;0;48;40000
50;23780;4;14;3;6;1;1;0;0;40;50000
33;169879;1;13;2;1;1;1;3103;0;47;40000
64;270333;1;13;2;1;1;1;0;0;40;40000
20;138768;2;9;4;4;1;1;0;0;30;50000
30;191571;2;9;5;4;1;2;0;0;36;50000
22;219941;6;10;4;4;2;1;0;0;40;50000
43;94113;6;10;1;2;1;1;0;0;45;50000
22;137510;6;10;4;4;1;1;0;0;40;50000
17;32607;13;6;4;4;1;1;0;0;20;50000
47;93208;2;9;2;3;1;2;0;0;75;50000
41;254440;8;11;4;2;1;2;0;0;60;50000
56;186556;6;10;2;1;1;1;0;0;50;40000
64;169871;2;9;2;1;1;1;0;0;45;50000
47;191277;2;9;2;1;1;1;0;0;50;40000
48;167159;8;11;4;5;1;1;0;0;40;50000
31;171871;4;14;4;2;1;2;0;0;46;50000
29;154411;8;11;4;4;1;1;0;0;40;50000
30;129227;2;9;6;2;1;2;0;0;40;50000
32;110331;2;9;2;1;1;1;0;1672;60;50000
57;34269;2;9;6;5;1;1;0;653;42;40000
62;174355;2;9;6;2;1;2;0;0;40;50000
39;680390;2;9;5;5;1;2;0;0;24;50000
43;233130;6;10;4;2;1;1;0;0;25;50000
24;165474;1;13;4;4;1;1;0;0;40;50000
42;257780;3;7;2;1;1;1;0;0;15;50000
53;194259;6;10;2;3;1;2;4386;0;40;40000
26;280093;6;10;4;4;1;1;0;0;40;50000
73;177387;2;9;2;1;1;1;0;0;40;50000
72;28929;3;7;6;2;1;2;0;0;24;50000
55;105304;2;9;2;1;1;1;0;0;40;50000
25;499233;2;9;1;2;1;1;0;0;40;50000
41;180572;1;13;1;2;1;2;0;0;50;40000
24;321435;1;13;4;2;1;1;0;0;50;50000
63;86108;2;9;6;2;1;1;0;0;6;50000
17;198124;3;7;4;4;1;1;0;0;20;50000
35;135162;6;10;2;1;1;1;0;0;50;50000
51;146813;6;10;2;1;1;1;0;0;40;40000
62;291175;1;13;6;2;1;2;0;0;48;50000
55;387569;2;9;2;1;1;1;4386;0;40;40000
43;102895;6;10;1;2;1;1;0;0;40;50000
40;33274;2;9;1;2;1;2;0;0;50;50000
37;86551;1;13;2;1;1;1;0;0;45;40000
39;138192;1;13;2;1;1;1;0;0;40;50000
31;118966;2;9;4;4;1;1;0;0;18;50000
61;99784;4;14;6;2;1;2;0;0;40;40000
26;90980;8;11;1;2;1;2;0;0;55;50000
46;177407;2;9;2;1;1;1;0;0;50;50000
26;96467;1;13;4;2;1;2;0;0;40;50000
48;327886;10;16;1;4;1;1;0;0;50;40000
34;111567;2;9;4;4;1;1;0;0;40;50000
34;166545;2;9;4;4;1;2;0;0;40;50000
59;142182;2;9;2;1;1;1;0;0;40;40000
34;188798;1;13;4;4;1;2;0;0;40;50000
49;38563;1;13;4;2;1;2;0;0;56;40000
18;216284;3;7;4;4;1;2;0;0;20;50000
43;191547;2;9;2;1;1;1;0;0;40;50000
48;285335;3;7;2;1;1;1;0;0;50;50000
28;142712;6;10;2;1;1;1;0;0;70;50000
33;80945;2;9;2;1;1;1;0;0;40;50000
24;309055;6;10;4;2;1;2;0;0;15;50000
21;62339;13;6;4;2;1;1;0;0;40;50000
17;368700;3;7;4;4;1;1;0;0;28;50000
39;176186;6;10;2;1;1;1;0;0;50;40000
29;266855;1;13;5;4;1;1;0;0;40;50000
44;48087;1;13;2;1;1;1;0;0;40;40000
24;121313;6;10;4;4;1;1;0;0;50;50000
71;143437;4;14;2;1;1;1;10605;0;40;40000
51;160724;1;13;2;1;3;1;0;2415;40;40000
55;282753;12;3;1;5;2;1;0;0;25;50000
41;194636;1;13;2;1;1;1;0;0;60;40000
23;153044;2;9;4;5;2;2;0;0;7;50000
38;411797;8;11;1;5;1;2;0;0;40;50000
39;117683;2;9;2;1;1;1;0;0;40;40000
19;376540;2;9;4;2;1;2;0;0;30;50000
49;72393;5;5;1;2;1;2;0;0;40;50000
32;270335;1;13;2;6;1;1;0;0;40;40000
27;96226;2;9;2;1;1;1;0;0;70;50000
38;95336;1;13;2;1;1;1;0;0;50;40000
33;258498;6;10;2;3;1;2;0;0;60;50000
63;149698;6;10;2;1;1;1;0;0;15;50000
23;205865;1;13;4;4;1;1;0;0;28;50000
33;155781;6;10;2;1;1;1;0;0;60;50000
54;406468;2;9;2;1;2;1;0;0;40;50000
29;177119;8;11;1;2;1;2;2174;0;45;50000
48;144397;6;10;1;5;2;2;0;0;30;50000
35;372525;1;13;4;2;1;1;0;0;40;50000
28;164170;8;11;2;3;3;2;0;0;40;50000
37;183800;1;13;2;1;1;1;7688;0;50;40000
42;177307;11;15;2;1;1;1;0;0;65;40000
40;170108;4;14;2;1;1;1;0;0;40;50000
47;341995;6;10;1;4;1;1;0;0;55;50000
22;226508;1;13;4;4;1;2;0;0;50;50000
30;87418;1;13;2;1;1;1;0;0;45;40000
28;109165;2;9;2;1;1;1;0;0;40;50000
63;28856;9;4;2;1;1;1;0;0;55;50000
51;175897;5;5;2;1;1;1;0;0;20;50000
22;99697;2;9;4;4;1;2;0;0;40;50000
27;90270;7;12;2;4;4;1;0;0;40;50000
35;152375;2;9;4;2;1;1;0;0;45;50000
46;171550;2;9;1;2;1;2;0;0;38;50000
37;211154;6;10;1;2;1;1;0;0;52;50000
24;202570;1;13;4;4;2;1;0;0;15;50000
37;168496;2;9;1;4;1;1;0;0;10;50000
53;68898;6;10;2;1;1;1;0;0;40;50000
27;93235;2;9;4;2;1;1;0;0;30;50000
38;278924;6;10;1;2;1;1;0;0;44;50000
53;311020;13;6;2;1;1;1;0;0;60;50000
34;175878;6;10;4;2;1;1;0;0;40;50000
23;543028;2;9;4;4;2;1;0;0;40;50000
39;202027;1;13;2;1;1;1;15024;0;45;40000
43;158926;4;14;2;3;3;2;0;0;50;50000
67;76860;2;9;2;1;3;1;0;0;40;40000
81;136063;2;9;2;1;1;1;0;0;30;50000
21;186648;6;10;4;4;1;1;0;0;20;50000
23;257509;6;10;4;2;1;1;0;0;25;50000
25;98155;6;10;4;5;1;1;0;0;40;50000
42;274198;12;3;2;3;1;2;0;0;38;50000
38;97083;6;10;2;3;2;2;0;0;40;50000
64;29825;2;9;2;1;1;1;0;0;5;50000
32;262153;2;9;2;1;1;1;0;0;40;50000
37;214738;2;9;2;1;1;1;0;0;40;50000
51;138022;4;14;2;1;1;1;0;0;60;40000
22;91842;6;10;4;2;1;2;0;0;42;50000
33;373662;14;2;3;2;1;2;0;0;40;50000
42;162003;2;9;1;2;1;1;0;0;55;50000
19;52114;6;10;4;4;1;2;0;0;10;50000
51;241843;15;1;2;1;1;1;0;0;40;50000
23;375871;2;9;2;3;1;2;0;0;40;50000
37;186934;3;7;2;1;1;1;3103;0;44;40000
37;176900;2;9;2;1;1;1;0;0;99;40000
47;21906;4;14;4;2;1;2;0;0;25;50000
41;132222;11;15;2;1;1;1;0;2415;40;40000
33;143653;2;9;2;1;1;1;0;0;30;50000
31;111567;1;13;4;2;1;1;0;0;40;40000
31;78602;7;12;1;5;4;2;0;0;40;50000
35;465507;2;9;2;1;2;1;0;0;40;50000
38;196373;2;9;2;1;1;1;0;0;40;40000
18;293227;2;9;4;2;1;2;0;0;45;50000
20;241752;2;9;2;1;1;1;0;0;40;50000
54;166398;6;10;1;5;2;2;0;0;35;50000
40;184682;6;10;1;5;1;2;0;0;40;50000
36;108293;1;13;2;3;1;2;0;1977;45;40000
43;250802;6;10;1;5;1;1;0;0;35;50000
44;325159;6;10;1;5;1;1;0;0;40;50000
44;174675;2;9;2;3;1;2;0;0;40;40000
43;227065;4;14;2;1;1;1;0;0;43;40000
51;269080;9;4;6;5;2;2;0;0;40;50000
18;177722;2;9;4;4;1;2;0;0;20;50000
51;133461;6;10;2;1;1;1;0;0;40;50000
41;239683;13;6;2;1;1;1;0;0;30;50000
44;398473;6;10;2;1;1;1;0;0;70;40000
33;298785;13;6;1;2;1;1;0;0;40;50000
33;123424;1;13;2;1;1;1;0;0;40;40000
42;176286;7;12;2;1;1;1;0;0;40;40000
25;150062;6;10;2;1;1;1;0;0;45;50000
32;169240;2;9;1;2;1;2;0;0;38;50000
32;288273;1;13;2;1;1;1;0;0;70;50000
36;526968;13;6;1;5;1;2;0;0;40;50000
28;57066;2;9;2;1;1;1;0;0;40;50000
20;323573;2;9;4;4;1;2;0;0;20;50000
35;368825;6;10;2;1;1;1;0;0;60;40000
55;189721;2;9;2;1;1;1;0;0;20;50000
48;164966;1;13;2;1;3;1;0;0;40;40000
36;94954;8;11;6;2;1;2;0;0;20;50000
34;202046;2;9;2;1;1;1;0;0;35;40000
28;161538;1;13;4;2;1;2;0;0;35;50000
67;105252;1;13;6;2;1;1;0;2392;40;40000
37;200153;2;9;2;1;1;1;0;0;40;50000
44;32185;2;9;4;5;1;1;0;0;70;50000
25;178326;6;10;4;2;1;2;0;0;40;50000
21;255957;6;10;4;2;1;2;4101;0;40;50000
40;188693;4;14;2;1;1;1;0;0;35;40000
78;182977;2;9;6;2;2;2;2964;0;40;50000
34;159929;2;9;1;4;1;1;0;0;40;50000
49;123207;2;9;4;2;1;2;0;0;44;50000
22;284317;7;12;4;2;1;2;0;0;40;50000
23;184699;2;9;4;5;2;2;0;0;40;50000
60;154474;2;9;4;5;1;1;0;0;42;50000
45;318280;2;9;6;2;1;1;0;0;40;40000
63;254907;8;11;1;2;1;2;0;0;20;50000
41;349221;2;9;4;4;2;2;0;0;35;50000
47;335973;2;9;1;5;1;2;0;0;40;50000
44;126701;2;9;1;5;1;1;0;0;40;50000
51;122159;6;10;6;2;1;2;3325;0;40;50000
46;187370;1;13;4;2;1;1;0;1504;40;50000
41;194636;8;11;2;1;1;1;0;0;40;50000
50;124793;2;9;2;1;1;1;0;0;30;50000
47;192835;2;9;2;1;1;1;0;0;50;40000
35;290226;2;9;4;2;1;1;0;0;45;50000
56;112840;2;9;2;1;1;1;0;0;55;40000
45;89325;4;14;1;2;1;1;0;0;45;50000
48;33109;1;13;1;5;1;1;0;0;58;40000
40;82465;6;10;2;1;1;1;2580;0;40;50000
39;329980;1;13;2;1;1;1;15024;0;50;40000
20;148294;6;10;4;4;1;1;0;0;40;50000
50;168212;10;16;2;1;1;1;0;1902;65;40000
38;343642;2;9;2;3;1;2;0;0;40;40000
23;115244;1;13;4;4;1;2;0;0;60;50000
31;162572;2;9;4;4;1;1;0;0;16;50000
58;356067;1;13;2;1;1;1;0;0;40;50000
66;271567;2;9;5;2;2;1;0;0;40;50000
39;180804;2;9;2;1;1;1;0;0;40;40000
54;123011;2;9;2;1;1;1;15024;0;52;40000
26;109186;6;10;2;1;1;1;0;0;50;50000
51;220537;2;9;1;2;1;2;0;0;40;50000
34;124827;8;11;4;4;1;1;0;0;40;50000
50;767403;2;9;2;1;1;1;3103;0;40;40000
42;118494;6;10;2;1;1;1;0;0;44;40000
38;173208;4;14;2;1;1;1;0;0;25;50000
48;107373;9;4;2;1;1;1;0;0;40;50000
33;26973;8;11;2;3;1;2;0;0;40;40000
51;191965;2;9;6;5;1;2;0;0;32;50000
22;122346;2;9;1;2;1;1;0;0;40;50000
19;117201;2;9;4;4;1;1;0;0;30;50000
41;198316;6;10;4;2;1;1;0;0;50;50000
48;123075;4;14;2;1;1;1;0;0;35;40000
42;209370;2;9;5;2;1;2;0;0;30;50000
34;33117;6;10;2;1;1;1;0;0;40;50000
23;129042;2;9;4;5;2;2;0;0;40;50000
56;169133;2;9;2;1;1;1;0;0;50;50000
30;201624;1;13;4;2;2;1;0;0;45;50000
45;368561;2;9;2;1;1;1;0;0;55;40000
48;207848;13;6;2;3;1;2;0;0;40;50000
48;138370;4;14;3;2;3;1;0;0;50;50000
31;93106;8;11;4;2;1;2;0;0;40;50000
20;223515;7;12;4;4;1;1;0;1719;20;50000
27;389713;6;10;4;2;1;1;0;0;40;50000
32;206365;2;9;4;2;2;2;0;0;40;50000
76;431192;9;4;6;2;1;1;0;0;2;50000
19;241616;2;9;4;5;1;1;0;2001;40;50000
66;150726;5;5;2;1;1;1;1409;0;1;50000
37;123785;2;9;4;2;1;1;0;0;75;50000
34;289984;2;9;1;5;2;2;0;0;30;50000
34;164309;3;7;2;3;1;2;0;0;8;50000
90;137018;2;9;4;2;1;2;0;0;40;50000
23;137994;6;10;4;4;2;2;0;0;40;50000
43;341204;6;10;1;2;1;2;0;0;40;50000
44;167005;1;13;2;1;1;1;7688;0;60;40000
24;34446;6;10;4;2;1;2;0;0;37;50000
28;187160;11;15;1;5;1;1;0;0;55;50000
64;196288;7;12;4;2;1;2;0;0;20;50000
23;217961;6;10;2;1;1;1;0;0;40;50000
20;74631;6;10;4;2;1;2;0;0;50;50000
36;156667;1;13;2;1;1;1;0;1902;50;40000
61;125155;2;9;2;1;1;1;0;0;40;50000
53;263925;1;13;2;1;1;1;0;0;40;40000
30;296453;1;13;2;1;1;1;7298;0;40;40000
52;44728;6;10;2;1;1;1;0;0;55;40000
38;193026;6;10;1;2;1;1;0;0;40;50000
32;87643;1;13;2;1;1;1;0;0;40;50000
30;106742;16;8;2;1;1;1;0;0;75;50000
41;302122;8;11;1;2;1;2;0;0;40;50000
49;193960;4;14;2;1;1;1;0;1902;40;40000
45;185385;2;9;2;1;1;1;0;0;47;40000
43;277647;2;9;2;1;1;1;0;0;35;50000
61;128848;2;9;2;1;1;1;3471;0;40;50000
54;377701;2;9;2;1;1;1;0;0;32;50000
34;157886;7;12;5;5;1;2;0;0;40;50000
